FlowDuration,TotalPackets,TotalBytes,AvgPacketSize,BytesPerPacket,PacketRate,ByteRate,FlowVolume,Port,FIN_Flag_Count,SYN_Flag_Count,RST_Flag_Count,PSH_Flag_Count,ACK_Flag_Count,InterArrivalTime,Protocol_sctp,Protocol_tcp,Protocol_udp
-0.68944392,-0.732622704,-0.691951508,-1.062541669,-0.279085751,-0.80857593,-0.673407766,-0.593314071,0.289336729,-0.281501087,-0.365596542,-0.419865516,-0.411937077,-0.558618255,3.129344514,-0.04464701,-1.78901009,1.80885452
-0.688308345,-0.731280484,-0.691393268,-0.300983138,-0.24041098,-0.62459507,-0.672519098,-0.593309267,-0.360311883,1.437137126,2.28923292,2.381715006,-0.401271456,-0.556796238,-0.138477358,-0.04464701,0.55896834,-0.552836057
0.827507634,0.238094362,0.3544769,1.29663087,-0.137681175,1.449357473,0.472888833,1.010869549,-0.360311883,-1.140820193,0.519346612,-0.419865516,-0.093091154,-0.047542389,-0.371420345,-0.04464701,0.55896834,-0.552836057
-0.225718884,0.017415837,0.507278291,1.204934953,-0.064143262,0.03505968,2.190683707,1.482198976,0.227527744,0.57781802,0.519346612,-0.419865516,-0.13799903,2.102073676,-0.372169505,-0.04464701,0.55896834,-0.552836057
-0.687951482,-0.729850727,-0.690380523,-0.403076638,-0.217040182,-0.740687052,-0.672614864,-0.59330947,-0.360311883,1.437137126,2.28923292,2.381715006,-0.393973926,-0.559984768,-0.113750315,-0.04464701,0.55896834,-0.552836057
-0.676381291,-0.729267153,-0.691046084,-0.718122546,-0.254180472,-0.609601268,-0.671703533,-0.593284924,-0.388252931,2.296456232,2.28923292,2.381715006,-0.390044487,-0.560986877,-0.087945521,-0.04464701,0.55896834,-0.552836057
-0.642332132,0.083768206,1.602399918,1.106958618,0.106932225,-0.167887219,0.165897284,-0.55340537,-0.360311883,-0.281501087,-0.365596542,-0.419865516,-0.04369249,-0.495485354,-0.349435422,-0.04464701,0.55896834,-0.552836057
-0.671002694,-0.730142514,-0.691691846,-0.689239366,-0.2755793,-0.630063284,-0.665769492,-0.593150221,0.227527744,-0.281501087,-0.365596542,2.381715006,-0.399026062,-0.56025807,-0.033410426,-0.04464701,0.55896834,-0.552836057
2.093717231,0.169962093,1.265275833,1.003640915,0.016303862,0.306387886,-0.054353008,0.99412472,0.227527744,-0.281501087,0.519346612,-0.419865516,-0.233428268,0.088197903,-0.370871309,-0.04464701,0.55896834,-0.552836057
1.013872194,-0.663965218,-0.019096375,0.950796416,1.088092585,0.535553623,-0.228310009,0.105990857,-0.360311883,-1.140820193,-0.365596542,-0.419865516,0.037703036,-0.404657789,-0.362806223,-0.04464701,0.55896834,-0.552836057
0.213221987,0.236868857,1.329999588,1.117812853,0.004605666,-0.230384329,1.189174219,0.960859012,-0.360311883,-1.140820193,-0.365596542,-0.419865516,-0.205922194,0.213552697,-0.356732371,-0.04464701,0.55896834,-0.552836057
-0.456297049,0.271708227,2.480339299,1.246625687,0.226284836,-0.163568319,0.0328415,-0.438878399,-0.360311883,0.57781802,0.519346612,-0.419865516,-0.267109175,1.733297365,-0.373854429,-0.04464701,0.55896834,-0.552836057
-0.688916967,-0.732097488,-0.690246899,-0.048820776,-0.001237674,-0.760386116,-0.663798859,-0.59326884,-0.360311883,-0.281501087,2.28923292,2.381715006,-0.396780668,-0.55497422,-0.190957817,-0.04464701,0.55896834,-0.552836057
-0.682068888,-0.729734013,-0.689604084,-0.011679588,0.232071345,-0.743156094,-0.668260466,-0.593256616,-0.360311883,1.437137126,2.28923292,2.381715006,-0.408007637,-0.557433944,-0.086773741,-0.04464701,0.55896834,-0.552836057
-0.67308703,-0.732097488,-0.691929029,-1.180152487,-0.282054547,-0.819688681,-0.673370225,-0.593311484,-0.249471361,-0.281501087,-1.250539695,-0.419865516,-0.405762244,-0.561624584,3.273796094,-0.04464701,-1.78901009,1.80885452
0.341299465,0.03083804,0.834228567,1.114799413,-0.007640817,0.936752878,0.189755012,0.228664958,-0.360311883,0.57781802,0.519346612,-0.419865516,-0.028536082,0.040916553,-0.375316477,-0.04464701,0.55896834,-0.552836057
-0.684671889,-0.731163769,-0.691743212,-0.832019931,-0.271430631,-0.749631963,-0.6667858,-0.593256545,-0.360311883,1.437137126,2.28923292,2.381715006,-0.401271456,-0.56126018,-0.314402218,-0.04464701,0.55896834,-0.552836057
-0.680454659,-0.730288408,-0.689581004,-0.426713679,-0.162492647,-0.69056364,-0.667514179,-0.593239474,-0.360311883,-0.281501087,1.404289766,2.381715006,-0.393973926,-0.557433944,-0.368813008,-0.04464701,0.55896834,-0.552836057
0.791101461,0.666962928,1.456196466,0.941217067,-0.073145711,0.448429155,0.451753667,0.943619075,-0.360311883,-0.281501087,0.519346612,-0.419865516,0.146043288,-0.469157203,-0.370081143,-0.04464701,0.55896834,-0.552836057
1.923693727,0.696112451,0.222475704,0.851700376,-0.199521072,0.803143208,0.032568056,1.106562783,-0.360311883,0.57781802,0.519346612,-0.419865516,-0.274968054,0.11306844,-0.368355413,-0.04464701,0.55896834,-0.552836057
-0.688308054,-0.727253823,-0.691939989,-0.888752835,-0.289018101,-0.632761565,-0.66768208,-0.593283819,0.227527744,0.57781802,1.404289766,2.381715006,-0.391167184,-0.555611926,-0.308395754,-0.04464701,0.55896834,-0.552836057
-0.691420022,-0.731484735,-0.690321893,-0.233258933,0.510942146,-0.629822108,-0.618983556,-0.593301508,-0.388252931,2.296456232,0.519346612,2.381715006,-0.397903365,-0.55597633,-0.193986612,-0.04464701,0.55896834,-0.552836057
-0.544266055,1.865448944,2.480339299,1.308490464,-0.087055798,2.46683577,-0.326906503,-0.5455736,-0.392717341,0.57781802,-0.365596542,-0.419865516,-0.186274998,2.652596218,-0.374648591,-0.04464701,0.55896834,-0.552836057
-0.525032322,-0.104755389,2.480339299,1.307776477,0.657327698,2.46683577,2.190683707,0.589268966,0.227527744,-0.281501087,0.519346612,-0.419865516,-0.181222862,1.812372918,-0.371102472,-0.04464701,0.55896834,-0.552836057
-0.680273458,-0.731659807,-0.690926281,-0.181320459,-0.174402516,-0.657365524,-0.66868407,-0.593253271,-0.388252931,1.437137126,2.28923292,2.381715006,-0.386676396,-0.558709356,-0.192222113,-0.04464701,0.55896834,-0.552836057
0.486738647,2.211884029,-0.609137575,-0.822117483,-0.288467145,-0.113818715,-0.63178648,-0.547983212,4.102019748,-0.281501087,-0.365596542,-0.419865516,4.130494623,-0.527006254,-0.370125815,-0.04464701,-1.78901009,1.80885452
-0.683177211,-0.730405123,-0.690738712,-0.881876259,-0.221057195,-0.634869366,-0.661775273,-0.593302861,-0.360311883,-0.281501087,1.404289766,2.381715006,-0.387799093,-0.557616145,-0.224839396,-0.04464701,0.55896834,-0.552836057
-0.686917946,-0.727895754,-0.690969992,-0.663511815,-0.261759288,-0.598996654,-0.670220147,-0.593292938,4.993670165,-0.281501087,-0.365596542,2.381715006,-0.399026062,-0.555794128,-0.047336105,-0.04464701,0.55896834,-0.552836057
0.547570708,-0.509405632,1.787488499,0.85609195,1.276959022,-0.014083547,0.057730851,0.241678265,-0.388252931,0.57781802,0.519346612,-0.419865516,-0.049305975,-0.509150484,-0.343047263,-0.04464701,0.55896834,-0.552836057
-0.452181696,1.789963641,2.456059043,1.196214113,-0.113650061,2.46683577,2.190683707,0.400234354,-0.392717341,0.57781802,0.519346612,-0.419865516,-0.336155035,-0.059476603,-0.372860218,-0.04464701,0.55896834,-0.552836057
-0.674713817,-0.728741937,2.480339299,-0.886230523,-0.280309765,-0.638989989,-0.668780614,-0.5932302,-0.360311883,2.296456232,0.519346612,2.381715006,-0.408007637,-0.561077978,-0.118720734,-0.04464701,0.55896834,-0.552836057
2.237983204,2.211884029,-0.685224141,-0.857576092,-0.289716799,-0.249734107,-0.661401285,-0.551892588,4.035284518,-0.281501087,-1.250539695,-0.419865516,1.262004017,-0.216352296,-0.365138319,-0.04464701,-1.78901009,1.80885452
-0.640356191,1.702836037,0.517688316,1.213944357,-0.219760642,2.46683577,2.190683707,-0.249308833,-0.360311883,-0.281501087,-0.365596542,-0.419865516,-0.358608973,2.629821001,-0.371417097,-0.04464701,0.55896834,-0.552836057
-0.175725273,0.392099553,0.53778089,1.039102954,-0.135504168,0.584687091,-0.023772665,-0.283598111,-0.360311883,-0.281501087,-0.365596542,-0.419865516,-0.175048029,-0.020576532,-0.363546006,-0.04464701,0.55896834,-0.552836057
-0.691612938,-0.732564347,-0.691865171,-0.050551346,-0.248599026,-0.711809687,-0.67253664,-0.593312383,-0.360311883,-0.281501087,1.404289766,-0.419865516,-0.390605835,-0.556614036,-0.354088126,-0.04464701,0.55896834,-0.552836057
-0.684049358,-0.728654401,-0.691831882,-0.019505445,-0.285164847,-0.703313844,-0.665728133,-0.593242976,-0.360311883,1.437137126,2.28923292,2.381715006,-0.398464714,-0.559620364,-0.257228051,-0.04464701,0.55896834,-0.552836057
-0.647435969,-0.73271024,-0.691969666,-1.045726873,-0.28601335,-0.807045258,-0.673465598,-0.593311762,-0.249471361,-1.140820193,-1.250539695,-0.419865516,-0.412498425,-0.560349171,2.988552541,-0.04464701,0.55896834,-0.552836057
-0.677526566,-0.731718164,-0.691703874,-0.779585699,-0.258534189,-0.628183033,-0.666583175,-0.593209141,-0.360311883,2.296456232,-0.365596542,-0.419865516,-0.397903365,-0.554154312,-0.186477445,-0.04464701,0.55896834,-0.552836057
0.682269196,0.297035341,1.101323544,1.239424794,-0.043961997,1.034499909,1.014615383,1.543420405,-0.360311883,-1.140820193,0.519346612,-0.419865516,-0.337839081,0.253910381,-0.344432497,-0.04464701,0.55896834,-0.552836057
-0.693745664,-0.732739419,-0.691951372,-1.299667998,-0.272803566,-0.796473451,-0.672563184,-0.593314342,-0.390331191,-1.140820193,-1.250539695,-0.419865516,-0.413059774,-0.562717794,-0.049394675,-0.04464701,-1.78901009,1.80885452
2.20552411,-0.618650693,-0.300646869,1.053876194,0.193756366,-0.394154584,1.239337973,4.507556481,-0.360311883,-0.281501087,-0.365596542,-0.419865516,-0.320998627,0.093755056,-0.358167996,-0.04464701,0.55896834,-0.552836057
-0.679618461,-0.729296332,-0.690693874,-0.70605994,-0.240253347,-0.643652339,-0.663779402,-0.593185352,-0.388252931,0.57781802,-0.365596542,2.381715006,-0.385553699,-0.557251742,-0.353172451,-0.04464701,0.55896834,-0.552836057
2.237983204,2.211884029,-0.486233877,-0.675828416,-0.287198489,-0.465510964,-0.616200735,-0.422687743,2.995384903,-0.281501087,-0.365596542,-0.419865516,-0.006082144,-0.029868821,-0.369841044,-0.04464701,-1.78901009,1.80885452
0.102850138,0.590543907,-0.416692221,1.30545969,-0.260532489,-0.372655879,-0.071010876,-0.151751997,0.227527744,0.57781802,-0.365596542,-0.419865516,0.067454504,0.227491129,-0.346538008,-0.04464701,0.55896834,-0.552836057
-0.669766832,-0.731980773,-0.690793025,-0.701909321,-0.116348861,-0.682790715,-0.663962671,-0.593101084,-0.360311883,-0.281501087,-0.365596542,2.381715006,-0.386676396,-0.556340733,-0.026990853,-0.04464701,0.55896834,-0.552836057
1.900342154,-0.005256014,0.483289428,1.125991535,-0.061765964,-0.137034424,0.216536904,1.530338029,-0.360311883,-0.281501087,0.519346612,-0.419865516,-0.28338828,-0.066673571,-0.371019501,-0.04464701,0.55896834,-0.552836057
-0.238847777,0.374884118,2.480339299,1.314277979,0.298592763,1.894848195,2.190683707,1.526685128,-0.392794314,-0.281501087,0.519346612,-0.419865516,-0.311455703,1.868946557,-0.372025753,-0.04464701,0.55896834,-0.552836057
-0.681973306,-0.730200872,-0.691210867,-0.110811197,-0.250502345,-0.662291728,-0.666638975,-0.593238175,-0.360311883,2.296456232,2.28923292,2.381715006,-0.408007637,-0.557525044,-0.079107082,-0.04464701,0.55896834,-0.552836057
-0.692353373,-0.732797776,-0.691959154,-1.263980165,-0.273494014,-0.797818267,-0.673106249,-0.593313938,-0.390331191,-1.140820193,-1.250539695,-0.419865516,-0.413059774,-0.562717794,0.301792366,-0.04464701,-1.78901009,1.80885452
-0.350127498,2.155310172,2.480339299,1.188802231,-0.061782995,2.46683577,2.190683707,2.552060433,-0.392794314,0.57781802,-0.365596542,-0.419865516,-0.223885344,3.333848503,-0.373313926,-0.04464701,0.55896834,-0.552836057
2.025882016,-0.129353035,1.754186478,0.844396227,0.282578342,1.477574144,-0.091732787,0.861995333,-0.360311883,-1.140820193,-0.365596542,-0.419865516,-0.057726201,0.288893114,-0.362249718,-0.04464701,0.55896834,-0.552836057
-0.660951107,-0.732797776,-0.691951941,-1.125191952,-0.266510107,-0.808335826,-0.673349738,-0.593309059,-0.249471361,-1.140820193,-0.365596542,-0.419865516,-0.404078198,-0.559438163,3.743693286,-0.04464701,-1.78901009,1.80885452
1.270323533,0.434350314,1.239472807,0.790962475,-0.056176302,0.057444097,-0.227797059,0.21192234,-0.360311883,-1.140820193,0.519346612,-0.419865516,0.009635613,-0.39108376,-0.371983539,-0.04464701,0.55896834,-0.552836057
-0.221976338,0.027861813,0.483624095,1.275864032,-0.071635141,0.314752731,2.190683707,3.218807744,-0.360311883,-0.281501087,0.519346612,-0.419865516,-0.167750499,3.029116102,-0.374755104,-0.04464701,0.55896834,-0.552836057
2.237983204,2.211884029,-0.440377383,-0.588347764,-0.286468226,0.079231815,-0.619043763,-0.320911045,2.279155006,-0.281501087,-0.365596542,-0.419865516,-0.071198564,-0.508603879,-0.366174016,-0.04464701,0.55896834,-0.552836057
2.237983204,2.211884029,-0.666345028,-0.809717724,-0.289592891,-0.475546628,-0.636874031,-0.391248953,1.824708868,-1.140820193,-1.250539695,-0.419865516,3.245809457,0.348017577,-0.367352414,-0.04464701,0.55896834,-0.552836057
-0.676568249,-0.72777904,-0.691134376,-0.759112917,-0.26689181,-0.602247256,-0.667063412,-0.593210728,-0.360311883,1.437137126,1.404289766,-0.419865516,-0.395657971,-0.554336514,-0.036217933,-0.04464701,0.55896834,-0.552836057
-0.693847839,-0.732739419,-0.691967732,-1.141206271,-0.284118276,-0.807878655,-0.67263632,-0.593314445,-0.390331191,-1.140820193,-1.250539695,-0.419865516,-0.413059774,-0.562717794,0.328951457,-0.04464701,-1.78901009,1.80885452
-0.693755368,-0.732681062,-0.69195106,-1.299423096,-0.276438115,-0.811108169,-0.672871566,-0.593314428,-0.390331191,-1.140820193,-1.250539695,-0.419865516,-0.413059774,-0.562717794,0.193082238,-0.04464701,-1.78901009,1.80885452
1.443009865,-0.490322761,0.305821338,1.225622012,0.291039041,0.55526616,-0.507260969,-0.266534127,-0.360311883,0.57781802,0.519346612,-0.419865516,-0.242971192,-0.269828505,-0.374388822,-0.04464701,0.55896834,-0.552836057
0.937371094,-0.238481382,1.060656655,1.314181468,0.210793966,1.319147134,1.223797896,2.253316059,-0.360311883,0.57781802,-0.365596542,-0.419865516,0.061279671,0.207175636,-0.344924651,-0.04464701,0.55896834,-0.552836057
-0.46030436,1.501327919,0.407927456,1.136454721,-0.220373124,-0.110916013,2.190683707,0.461337251,-0.392794314,0.57781802,0.519346612,-0.419865516,-0.288440416,2.192719039,-0.374026994,-0.04464701,0.55896834,-0.552836057
-0.685253224,-0.730492659,-0.690126073,-0.414126877,-0.183288871,-0.734554161,-0.667764745,-0.593268052,-0.388252931,0.57781802,2.28923292,-0.419865516,-0.399026062,-0.557889448,-0.205289427,-0.04464701,0.55896834,-0.552836057
-0.335391684,-0.196201442,2.480339299,1.203033981,1.025926386,0.37161664,2.190683707,1.067095725,-0.392717341,-0.281501087,0.519346612,-0.419865516,-0.361415716,1.52576959,-0.371850721,-0.04464701,0.55896834,-0.552836057
-0.670190785,-0.72845015,-0.690169214,-0.135475474,-0.233111508,-0.604134764,-0.673072716,-0.593304532,-0.388252931,0.57781802,0.519346612,2.381715006,-0.406884941,-0.559802566,-0.143507367,-0.04464701,0.55896834,-0.552836057
-0.683273395,-0.727837397,-0.691382686,-0.17503597,-0.273498055,-0.769127335,-0.667853798,-0.593258433,-0.360311883,2.296456232,2.28923292,-0.419865516,-0.40351685,-0.561715684,-0.230176628,-0.04464701,0.55896834,-0.552836057
-0.328896542,0.727333663,2.4189325,1.239684506,0.011024739,2.46683577,2.121758993,0.34533817,7.302770722,-0.281501087,0.519346612,-0.419865516,-0.373204033,3.362363075,-0.369996721,-0.04464701,0.55896834,-0.552836057
2.237983204,1.17595621,-0.476356862,-1.025427052,-0.273958683,-0.230260058,-0.627135996,-0.355643197,3.13201124,-1.140820193,-1.250539695,-0.419865516,0.980207092,-0.187655523,-0.362159336,-0.04464701,0.55896834,-0.552836057
2.214979188,0.455621588,0.362134704,1.273688423,-0.164632353,1.165167764,-0.116307795,0.897427712,-0.360311883,-1.140820193,0.519346612,-0.419865516,-0.260372994,0.216285723,-0.349565515,-0.04464701,0.55896834,-0.552836057
1.189657439,2.211884029,-0.640756041,-0.900236099,-0.289329498,-0.089088521,-0.670976407,-0.588887935,3.249086541,-1.140820193,-0.365596542,-0.419865516,4.96746517,-0.076148062,-0.371400553,-0.04464701,-1.78901009,1.80885452
1.875507132,0.45690545,0.858879667,0.771263752,-0.105792369,-0.35937715,0.629120283,2.484985981,-0.360311883,0.57781802,0.519346612,-0.419865516,-0.172241286,-0.355827724,-0.364175905,-0.04464701,0.55896834,-0.552836057
-0.693161158,-0.73271024,-0.691959295,-1.38788181,-0.279737222,-0.820459014,-0.673128588,-0.593314272,-0.390331191,-1.140820193,-1.250539695,-0.419865516,-0.413059774,-0.562717794,0.00445667,-0.04464701,-1.78901009,1.80885452
1.594753292,-0.469343274,0.794404866,1.27527629,0.506632517,1.383198098,0.814397403,2.538633863,0.227527744,-1.140820193,-0.365596542,-0.419865516,-0.042569793,0.01540831,-0.343214025,-0.04464701,0.55896834,-0.552836057
1.741052405,0.027365775,0.024824234,1.097131676,-0.156736077,0.34282214,0.213655307,1.393496346,-0.360311883,0.57781802,-0.365596542,-0.419865516,0.007951568,-0.388897339,-0.348717921,-0.04464701,0.55896834,-0.552836057
-0.67230611,-0.728771115,-0.690990814,-0.218370447,-0.256557453,-0.776348866,-0.671341818,-0.593270846,-0.360311883,-0.281501087,1.404289766,2.381715006,-0.409691683,-0.556340733,-0.237815296,-0.04464701,0.55896834,-0.552836057
2.117379017,-0.136822783,1.055640169,1.259857028,0.124217547,1.547382052,1.292508934,4.489968115,-0.360311883,-0.281501087,-0.365596542,-0.419865516,-0.230060177,0.211730679,-0.35248259,-0.04464701,0.55896834,-0.552836057
-0.686408372,-0.730346765,-0.689539339,-0.631649675,-0.157362775,-0.589672284,-0.668959192,-0.593282549,-0.360311883,1.437137126,2.28923292,2.381715006,-0.407446289,-0.555338624,-0.217495667,-0.04464701,0.55896834,-0.552836057
1.949589169,2.211884029,-0.539300318,-0.725051552,-0.287978373,-0.123452725,-0.648547668,-0.532572602,3.264635003,-0.281501087,-0.365596542,-0.419865516,2.147250531,-0.552970001,-0.368304171,-0.04464701,-1.78901009,1.80885452
2.237983204,2.211884029,-0.525135764,-0.615595209,-0.285606771,-0.361534108,-0.669792686,-0.573695099,3.016860254,-0.281501087,-0.365596542,-0.419865516,4.465058302,-0.433263461,-0.366187515,-0.04464701,0.55896834,-0.552836057
-0.629488462,0.503941518,1.215134459,1.169606268,-0.072106849,2.46683577,2.190683707,-0.393622971,-0.392794314,0.57781802,-0.365596542,-0.419865516,-0.222201299,2.464017422,-0.375398795,-0.04464701,0.55896834,-0.552836057
2.237983204,2.211884029,-0.637836383,-1.155595162,-0.288781124,-0.06107313,-0.632407786,-0.463549387,3.379709017,-1.140820193,-1.250539695,-0.419865516,4.201785877,0.037181417,-0.370885705,-0.04464701,0.55896834,-0.552836057
1.551027662,0.172325567,-0.060031605,1.129807226,-0.1913032,1.079049466,0.502342154,1.834502257,-0.245468787,-0.281501087,0.519346612,-0.419865516,0.036580339,0.014223999,-0.36437263,-0.04464701,0.55896834,-0.552836057
-0.507152831,0.665591529,0.109097933,1.20922473,-0.209000382,2.075054868,2.190683707,0.954322158,-0.392717341,0.57781802,-0.365596542,-0.419865516,-0.376010775,2.726843424,-0.373497267,-0.04464701,0.55896834,-0.552836057
-0.677906884,-0.73160145,-0.691932293,-1.267997204,-0.285303,-0.804420341,-0.673407531,-0.593312753,0.289336729,-1.140820193,-1.250539695,-0.419865516,-0.402955501,-0.560440272,4.328277707,-0.04464701,-1.78901009,1.80885452
-0.671067659,-0.728100005,-0.690051547,-0.324998242,-0.233786087,-0.784709774,-0.672939397,-0.593302087,-0.360311883,2.296456232,2.28923292,2.381715006,-0.405762244,-0.561169079,-0.356732597,-0.04464701,0.55896834,-0.552836057
-0.637384138,0.316672607,2.480339299,1.166429463,0.209937089,1.442978587,2.190683707,-0.209643099,-0.392717341,0.57781802,0.519346612,-0.419865516,-0.171118589,0.276047892,-0.36928006,-0.04464701,0.55896834,-0.552836057
2.237983204,2.211884029,-0.64816065,-1.039473704,-0.289250679,-0.337081629,-0.636781287,-0.431748561,2.400540772,-0.281501087,-0.365596542,-0.419865516,0.606349021,-0.483915544,-0.366060986,-0.04464701,-1.78901009,1.80885452
-0.693069052,-0.732826955,-0.691956636,-1.194988731,-0.26634063,-0.802119089,-0.672741452,-0.593313897,-0.390331191,-1.140820193,-1.250539695,-0.419865516,-0.413059774,-0.562717794,0.913745517,-0.04464701,-1.78901009,1.80885452
-0.66905598,-0.730113336,-0.691655056,-0.777700442,-0.273890914,-0.600197751,-0.672739048,-0.59329639,-0.360311883,-0.281501087,0.519346612,-0.419865516,-0.391167184,-0.560986877,-0.175269235,-0.04464701,0.55896834,-0.552836057
-0.672003535,-0.731776522,-0.691391787,-0.5546782,-0.219192551,-0.603252595,-0.670938938,-0.593262076,0.227527744,0.57781802,0.519346612,2.381715006,-0.396780668,-0.555247523,-0.064563269,-0.04464701,0.55896834,-0.552836057
-0.149981084,0.001746874,1.700455361,0.792744237,0.17009013,0.69990092,-0.270875698,-0.391849876,-0.360311883,-1.140820193,0.519346612,-0.419865516,-0.01843181,-0.292148218,-0.350738383,-0.04464701,0.55896834,-0.552836057
2.237983204,2.211884029,-0.665321574,-1.296467756,-0.289580399,0.008861714,-0.651065323,-0.478937834,1.985735515,-0.281501087,-1.250539695,-0.419865516,0.074752034,-0.028137904,-0.363421817,-0.04464701,-1.78901009,1.80885452
-0.684286988,-0.730667731,-0.689743777,0.002466418,-0.151358548,-0.628680398,-0.668724739,-0.593271528,-0.388252931,1.437137126,-0.365596542,2.381715006,-0.406323592,-0.55807165,-0.197279853,-0.04464701,0.55896834,-0.552836057
2.237983204,2.211884029,-0.57063579,-1.170731038,-0.28516238,-0.248878952,-0.607722955,-0.348264147,0.483923422,-1.140820193,-1.250539695,-0.419865516,2.898334764,-0.484097745,-0.370720659,-0.04464701,0.55896834,-0.552836057
2.237983204,0.404412965,0.368950429,1.26070541,0.368934566,-0.332548291,0.476523551,2.559281161,-0.245468787,-1.140820193,0.519346612,-0.419865516,-0.005520795,-0.311370501,-0.364574633,-0.04464701,0.55896834,-0.552836057
-0.68293803,-0.729150439,-0.691378444,-0.465032328,-0.267657334,-0.624659163,-0.671287524,-0.593291704,-0.360311883,-0.281501087,2.28923292,-0.419865516,-0.386676396,-0.560531373,-0.211055337,-0.04464701,0.55896834,-0.552836057
-0.118120567,0.217435841,1.304743354,1.012286175,0.006873875,1.490857561,0.08999482,-0.188920082,-0.388252931,-1.140820193,-0.365596542,-0.419865516,-0.031904172,-0.001080947,-0.343620646,-0.04464701,0.55896834,-0.552836057
-0.692635848,-0.732768598,-0.69196267,-1.287777941,-0.279067647,-0.782158689,-0.672737353,-0.593313576,-0.390331191,-1.140820193,-1.250539695,-0.419865516,-0.413059774,-0.562717794,0.579025089,-0.04464701,-1.78901009,1.80885452
-0.692728798,-0.73271024,-0.691964624,-1.224202507,-0.282962158,-0.815564542,-0.673209642,-0.593314209,-0.390331191,-1.140820193,-1.250539695,-0.419865516,-0.413059774,-0.562717794,-0.146260829,-0.04464701,-1.78901009,1.80885452
-0.669456377,-0.731484735,-0.691299254,-0.550158355,-0.224377443,-0.617478579,-0.671441916,-0.593267369,-0.360311883,-0.281501087,2.28923292,2.381715006,-0.409691683,-0.561533483,-0.132107888,-0.04464701,0.55896834,-0.552836057
-0.675484028,-0.731513913,-0.691954596,-1.09556699,-0.287788988,-0.824208486,-0.673143503,-0.593313932,-0.249471361,-0.281501087,-0.365596542,-0.419865516,-0.41081438,-0.561988987,6.334312889,-0.04464701,0.55896834,-0.552836057
-0.691451386,-0.732505989,-0.690326245,-0.106377606,0.242585188,-0.73723522,-0.673149173,-0.593313687,-0.360311883,0.57781802,1.404289766,-0.419865516,-0.402955501,-0.558436053,-0.297117487,-0.04464701,0.55896834,-0.552836057
2.124903669,0.087094578,0.052113172,1.179909771,-0.161735486,-0.511223023,-0.210962052,0.605880178,-0.360311883,0.57781802,0.519346612,-0.419865516,-0.116667789,0.188499958,-0.35697775,-0.04464701,0.55896834,-0.552836057
-0.69396047,-0.732681062,-0.691973802,-1.353000624,-0.288671332,-0.827115229,-0.673449135,-0.593314589,-0.390331191,-1.140820193,-1.250539695,-0.419865516,-0.413059774,-0.562717794,0.161647474,-0.04464701,-1.78901009,1.80885452
1.591482954,-0.684302773,0.046898277,1.105686893,1.855921561,1.273446645,0.914875981,2.74535436,-0.360311883,-0.281501087,0.519346612,-0.419865516,-0.111054305,-0.493754437,-0.369564159,-0.04464701,0.55896834,-0.552836057
-0.678043067,-0.729967442,-0.691976114,-0.816655542,-0.183473553,-0.645931963,-0.669194544,-0.593250832,0.227527744,0.57781802,2.28923292,2.381715006,-0.402394153,-0.558618255,-0.034320478,-0.04464701,0.55896834,-0.552836057
-0.534864513,1.284384268,1.315710184,1.219645891,-0.149327398,0.472105554,2.190683707,0.628705018,-0.392717341,-0.281501087,0.519346612,-0.419865516,-0.309210309,3.143083287,-0.374980908,-0.04464701,0.55896834,-0.552836057
-0.68325775,-0.732301738,-0.690803834,-0.503737244,-0.031944465,-0.646455276,-0.667789598,-0.593257715,-0.360311883,1.437137126,1.404289766,2.381715006,-0.400148759,-0.558709356,-0.243487415,-0.04464701,0.55896834,-0.552836057
2.237983204,2.211884029,-0.549230789,-0.712104262,-0.288353099,-0.459092129,-0.657169579,-0.536801562,0.409336988,-1.140820193,-0.365596542,-0.419865516,0.524392147,-0.384342296,-0.366749034,-0.04464701,-1.78901009,1.80885452
-0.634380675,0.984514745,2.262819218,1.297987172,-0.046880005,2.46683577,2.190683707,-0.18779335,-0.360311883,0.57781802,0.519346612,-0.419865516,-0.247461979,2.569421126,-0.374777825,-0.04464701,0.55896834,-0.552836057
2.237983204,2.211884029,-0.5213288,-1.034456694,-0.287930444,-0.572697613,-0.630134271,-0.455440243,2.882850985,-0.281501087,-1.250539695,-0.419865516,1.402902479,-0.289961797,-0.366325525,-0.04464701,0.55896834,-0.552836057
-0.690266704,-0.727253823,-0.689953509,-0.088478547,-0.239699447,-0.616445284,-0.669570436,-0.593300889,-0.360311883,2.296456232,0.519346612,2.381715006,-0.388360441,-0.560531373,-0.067161612,-0.04464701,0.55896834,-0.552836057
-0.693402574,-0.732768598,-0.691959557,-1.247561287,-0.276555976,-0.812107688,-0.672678314,-0.593314103,-0.390331191,-1.140820193,-1.250539695,-0.419865516,-0.413059774,-0.562717794,0.010498795,-0.04464701,-1.78901009,1.80885452
0.774144337,0.346639135,0.42809575,0.969609263,-0.143354277,0.810771838,-0.298254725,-0.086607373,-0.388252931,0.57781802,0.519346612,-0.419865516,0.080365519,0.214463705,-0.369440745,-0.04464701,0.55896834,-0.552836057
-0.693306537,-0.732768598,-0.691970986,-1.286807423,-0.285777627,-0.794168343,-0.672773546,-0.59331409,-0.390331191,-1.140820193,-1.250539695,-0.419865516,-0.413059774,-0.562717794,0.46084113,-0.04464701,-1.78901009,1.80885452
